SongID,Lyrics
s2183,"走过一条寂寞的街角

期盼一张熟悉的微笑

一首老情歌淋湿了眼睛

继续爱下去我会怎样

如果不能完全的遗忘

时间是否真能够疗伤

面对这一生累积的成果

托付给谁有没有罪

回忆再美好也只是曾经

守护是我们彼此的约定

风轻轻的吹我们的歌谣

是谁唱着哄你入睡

你是我眼中抹不掉的泪

为什么最后才想起后悔

喊你的名字

千年的背影

你走进梦的天际

永不回

我的爱就像风沙吹

飞进眼里汇成了泪

还要轻轻揉到天黑

一声轻笑黑夜梦回

我的爱就像沙中灰

埋葬泪滑落的伤悲

什么也擦不断心碎

滴水相思一寸香味

如果不能完全的遗忘

时间是否怎能够疗伤

面对这一身累积的痴狂

托付给谁有没有罪

回忆再美好也只是曾经

守护是我们彼此的约定

风轻轻的吹

我们的歌谣

是谁唱着哄你入睡

你是我眼中抹不掉的泪

为什么最后才想起后悔

喊你的名字渐远的背影

你走进风的天际永不回

我的爱就像风沙吹

飞进眼里汇成了泪

还要轻轻揉到天黑

异乡清宵寒夜梦回

我的爱就像沙中灰

埋葬泪滑落的伤悲

怎么也擦不断心碎

一寸相思一寸香味

我的爱就像风沙吹

飞进眼里汇成了泪

还要轻轻揉到天黑

一厢情愿黑夜梦回

我的爱就像沙中灰

埋葬泪滑落的伤悲

怎么也擦不断心碎

相思何以传香味

"
s2184,"


把一生给你够不够

背离了冥冥中的所有

离乱中日月依旧


用一生等你够不够

驱散了征尘已是深秋

吹落山风叹千秋梦


奔波着  如今已苍桑的你

那去了的断了的碎了的

何止是一段儿女情


因为你已变得如此的美丽

就让我知道他知道天知道地知道你的心






奔波着  如今已苍桑的你

那去了的断了的碎了的

何止是一段儿女情

所以 生命的传说里

因为你已变得如此的美丽

就让我知道他知道天知道地知道你的心









"
s2185,"


牧人驱赶着羊群 羊群追逐着白云

白云点缀着蓝天 羊群绘画着草原

奔驰的骏马讲述着

翱翔的雄鹰诉说着

风儿轻轻吹过 野花片片飘落

像那美丽的蝴蝶 在敖包上飞过

辽阔的草原讲述着

嘹亮的牧歌诉说着

那美丽的蒙古包

那悠扬的马头琴声

那甘甜的马奶酒

讲述勤劳的蒙古人

那美丽的蒙古包

那悠扬的马头琴声

那甘甜的马奶酒

讲述勤劳的蒙古人

奔驰的骏马讲述着 他的勇敢

翱翔的雄鹰诉说着 他的尊严

辽阔的草原讲述着 他的胸怀

嘹亮的牧歌诉说着 他的豪迈

牧人驱赶着羊群 羊群追逐着白云

白云点缀着蓝天 羊群绘画着草原

奔驰的骏马讲述着

翱翔的雄鹰诉说着

风儿轻轻吹过 野花片片飘落

像那美丽的蝴蝶 在敖包上飞过

辽阔的草原讲述着

嘹亮的牧歌诉说着

那美丽的蒙古包

那悠扬的马头琴声

那甘甜的马奶酒

讲述勤劳的蒙古人

那美丽的蒙古包

那悠扬的马头琴声

那甘甜的马奶酒

讲述勤劳的蒙古人

那美丽的蒙古包

那悠扬的马头琴声

那甘甜的马奶酒

讲述勤劳的蒙古人

那美丽的蒙古包

那悠扬的马头琴声

那甘甜的马奶酒

讲述勤劳的蒙古人

奔驰的骏马讲述着 他的勇敢

翱翔的雄鹰诉说着 他的尊严

辽阔的草原讲述着 他的胸怀

嘹亮的牧歌诉说着 他的豪迈

"
s2186,"




欢天喜地

笑声轰隆隆

欢迎光临

我们的小宇宙

有你有

我脸颊红通通

鸿运当头

万事都亨通

恭喜恭喜

财源滚滚流

三生有幸

大家做好朋友

天宽地阔

一起勾勾手

红包抢到手软

永远不嫌多

Na……

友谊红火火

Na……

团圆万家灯火

Na……

未来一起火

有你有我继续火

Na……

年年有花火

Na……

要幸福继续火

Na……

我们一起火

有你有我继续火

欢天喜地

笑声轰隆隆

欢迎光临

我们的小宇宙

有你有我

脸颊红通通

鸿运当头

万事都亨通

恭喜恭喜

财源滚滚流

三生有幸

大家做好朋友

天宽地阔

一起勾勾手

红包抢到手软

永远不嫌多

Na……

友谊红火火

Na……

团圆万家灯火

Na……

未来一起火

有你有我继续火

Na……

年年有花火

Na……

要幸福继续火

Na……

我们一起火

有你有我继续火

Na……

有你有我继续火

Na……

友谊红火火

Na……

团圆万家灯火

Na……

未来一起火

有你有我继续火

Na……

年年有花火

Na……

要幸福继续火

Na……

我们一起火

有你有我继续火

"
s2187,"





板凳好旧长

或宽如年少离家迟夏返

皮筋儿扎个辫儿好看

背影细看不比岁月耐看

野花飘或散

傍晚怎么梦里蝴蝶捉不完

不曾想归家路贪玩

转过身就走失了玩伴

你说去吧 去呀

远远地 忧愁那么淡

青春那么短摇摇晃聚散

你说去吧 去呀

默默地把故事讲完

日子那么长两个人相伴

各有分担

那年过家家

成家就立业河桥边在树下

玩笑话说理想天涯

回头看还是那野娃娃

你说去吧 去呀

远远地 忧愁那么淡

青春那么短摇摇晃聚散

你说去吧 去呀

默默地把故事讲完

日子那么长两个人相伴

各有分担

你说去吧 去呀

远远地 忧愁那么淡

青春那么短摇摇晃聚散

你说去吧 去呀

默默地把故事讲完

日子那么长两个人相伴

各有分担

"
s2188,"













黄常晖/殷玥/白佳松/徐沛




《过山》


再高的山岗也要过一回

谁不想看见那山后的美

月光映马背饮下酒一杯

大风 在吹

心底早已做好准备

再陡的山路也要走一回

越过了山顶只为把彩云追

待雨过天晴就忘了苦和累

那勇者无畏 却从不知后悔


何惧人生路漫漫 一生要过多少关

管它山门有好宽 我的心有多宽

跨险滩 雨夜翻山 举起火把来过山

不会怕 风越刮风越狂 我的马越快

岁月苦短 何必给自己留遗憾

如果得过且过 如何过山路十八弯

用我脚下的心酸 换我一路的心安

脚踏实地的去攀 又怎会步履蹒跚


朝辞白帝彩云间 千里江陵一日还

两岸猿声啼不住 轻舟已过万重山

朝辞白帝彩云间 千里江陵一日还

两岸猿声啼不住 轻舟已过万重山


再难的蜀道我也要过一回

谁不想看见那长安城的美

月下酌美酒一杯又一杯

知我 者谁

远行早已做好准备

峨眉的月光点亮我故乡水

长风也破浪只为把征帆吹

此去让王侯头低 天子同醉

青史千秋万岁 只待我吐气扬眉


看那大道连青天 谁知一关又一山

今朝风起浮云乱 长安回首再不见

我拔剑四顾茫然 到此方知行路难

不会怕 风越刮风越狂 迎风挂云帆

行路多艰 自要有那傲骨担

如果得过且过如何过长河十八弯

荣华富贵不能换 我金樽清酒十千

安能摧眉折腰 使我不得开心颜


朝辞白帝彩云间 千里江陵一日还

两岸猿声啼不住 轻舟已过万重山

朝辞白帝彩云间 千里江陵一日还

两岸猿声啼不住 轻舟已过万重山

"
s2189,"

剪一段时光缓缓流淌

流进了月色中微微荡漾

弹一首小荷淡淡的香

美丽的琴音就落在我身旁

萤火虫点亮夜的星光

谁为我添一件梦的衣裳

推开那扇心窗远远地望

谁采下那一朵昨日的忧伤

我像只鱼儿在你的荷塘

只为和你守候那皎白月光

游过了四季荷花依然香

等你宛在水中央

萤火虫点亮夜的星光

谁为我添一件梦的衣裳

推开那扇心窗远远地望

谁采下那一朵昨日的忧伤

我像只鱼儿在你的荷塘

只为和你守候那皎白月光

游过了四季荷花依然香

等你宛在水中央

我像只鱼儿在你的荷塘

只为和你守候那皎白月光

游过了四季荷花依然香

等你宛在水中央

"
s2190,"

彩云飘飘 情在燃烧

爱在跳跃 落在怀抱

一缕阳光 把心照亮

我的梦想 为你披红妆

你的眼眸 让我心跳

你的臂膀 给我依靠

一缕星光 穿过天堂

我的愿望 住进你毡房

姑娘 大声唱

我牵着白云 牵着太阳

我牵着星星 牵着月亮

牵着柔情 牵着吉祥

和你一起飞翔

姑娘 大声唱

我牵着风儿 牵着花香

我牵着光芒 牵着希望

牵着情歌 牵着梦想

走进你的心房


火光 我的眼波 在荡漾

身旁 你的歌声 在荡漾

胸膛 我的心儿 在荡漾

前方 你的笑容 在荡漾

火光 我的眼波 在荡漾

身旁 你的歌声 在荡漾

胸膛 我的心儿 在荡漾

彩云飘飘 情在燃烧

爱在跳跃 落在怀抱

一缕阳光 把心照亮

我的梦想 为你披红妆

你的眼眸 让我心跳

你的臂膀 给我依靠

一缕星光 穿过天堂

我的愿望 住进你毡房

姑娘 大声唱

我牵着白云 牵着太阳

我牵着星星 牵着月亮

牵着柔情 牵着吉祥

和你一起飞翔

姑娘 大声唱

我牵着风儿 牵着花香

我牵着光芒 牵着希望

牵着情歌 牵着梦想

走进你的心房

姑娘 大声唱

我牵着白云 牵着太阳

牵着星星 牵着月亮

牵着柔情 牵着吉祥

和你一起飞翔

姑娘 大声唱

我牵着风儿 牵着花香

我牵着光芒 牵着希望

牵着情歌 牵着梦想

走进你的心房


火光 我的眼波 在荡漾

身旁 你的歌声 在荡漾

胸膛 我的心儿 在荡漾

前方 你的笑容 在荡漾

火光 我的眼波 在荡漾

身旁 你的歌声 在荡漾

胸膛 我的心儿 在荡漾

"
s2191,"




山是云天上的山

水是云天上的水耶

这里山水相依美耶

走来了月亮一样的刘三姐耶

山呀山滴翠耶

水呀水流玉耶

最美还是三姐的歌哟

醉了蓝天醉白云

不知道这里的山水

怎会像画得一样完美

都说她山水甲天下

养育了她唱山歌的人啊

小时候看看刘三姐这部电影

像山水一样美丽动人的身影

唱遍了中国的大江南北

刘三姐从此吸引了整个世界

歌是云天上的歌

人是云天上的人哪

这里山水相依美耶

多少人来把刘三姐寻哪

歌呀歌流绿耶

人呀人美如酒

最美还是三姐的歌哟

醉了星星醉月亮

这里的山这里的水

刘三姐的歌让我如此陶醉

再多的词汇还是不能形容你的美

让我乘着歌声自由的飞

歌呀歌流绿耶

人呀人美如酒

最美还是三姐的歌哟

醉了星星醉月亮

醉了星星醉月亮哪

"
s2192,"




男：那是一段神话

传说远古世纪的她就像一团沙

塑成圣女模样天边石像

我远远地瞻仰

心中画出无限惆怅

还有几个世纪忧伤

满眼的绝望

我也总算遇见她

让她不再浪迹天涯

我想给她一个家

让她不再担心害怕

多年以后我醒来

跪拜在她的脚下

我的眼泪冰冻千年

开始慢慢在融化

女：破旧的冬不拉

流浪的木吉他

寂寞的歌声穿过了

云霄一路上伴随她

草原的夜漫长

苦难的花开放

戈壁滩的心苍野

前路也很迷茫

天上的冬不拉

月下的木吉他

姑娘的温柔刺穿我胸膛

那是他的泪光


一样的野茫茫

女：沙漠里不再荒野


就让这杯烈酒

跟着我天涯走

你总是低着头

怎么也不开口

就让这杯烈酒

淹没我思乡愁

不经意再回首

又见你的泪流

男：那是一段神话

传说远古世纪牧羊的她就像一团沙

塑成圣女模样天边石像

我远远地瞻仰

心中画出无限惆怅

还有几个世纪忧伤

满眼的绝望

我也总算遇见她

让她不再浪迹天涯

我想给她一个家

让她不再担心害怕

多年以后我醒来

跪拜在她的脚下

我的眼泪冰冻千年

开始慢慢在融化

女：天上的冬不拉

月下的木吉他

姑娘的温柔刺穿我胸膛

那是他的泪光


一样的野茫茫

沙漠里不再荒野

纯真的爱流长

就让这杯烈酒

跟着我天涯走

你总是低着头

怎么也不开口

就让这杯烈酒

淹没我思乡愁

不经意再回首

又见你的泪流

男：谢谢

这世界怎么转动

这天使怎么入梦

我摘下天山雪莲

不想让希望落空

就像我虔诚地去护送

在守着你的感动

让刺骨的寒风

就把昨天来葬送

接着看 我们的故事

还有你的另一半

从不计较噩梦还有伤痛

只求完美剧终

我有你不再惶恐

我寻着你的芳踪

我祈祷上苍还你一个明净的天空


跟着我天涯走

她站在丝绸乡

望着那日落下

就让这杯烈酒

淹没我思乡愁

她站在丝绸故乡的路上

望着最天边的日落下

她站在丝绸故乡的路上

望着最天边的日落下

她站在丝绸故乡的路上

望着最天边的日落下

她站在丝绸故乡的路上

望着最天边的日落下

"
s2193,"


如果你不爱我 就把我的心还我

你用爱换走青春 我还留下了什么

如果你还爱我 就什么话都别说

就跟我一路狂奔 就不要想太多

痴情不是罪过 忘情不是洒脱

为你想得撕心裂肺有什么结果

你说到底为什么 都是我的错

都把爱情想得太美现实太诱惑

到底为什么 让你更难过

这样爱你除了安慰还能怎么做

如果你不爱我 就把我的心还我

你用爱换走青春 我还留下了什么

如果你还爱我 就什么话都别说

就跟我一路狂奔 就不要想太多

痴情不是罪过 忘情不是洒脱

为你想得撕心裂肺有什么结果

你说到底为什么 都是我的错

都把爱情想得太美现实太诱惑

到底为什么 让你更难过

这样爱你除了安慰还能怎么做

寂寞寂寞是谁的错

寂寞让你变得那么脆弱

我们不要继续再这样沉默

这段感情应当要保持联络

我不想不问是什么星座

这个时代为什么那么多的迷惑

寂寞寂寞就变得冷漠

这样下去我们之间还能有什么

没错 是我那么多的冷漠

让你感觉到无比的失落

不过 一个女人的心

不仅仅渴望得到的一个承诺

我害怕欺骗 也害怕寂寞

更害怕我的心会渐渐地凋落

爱情 不是随便许诺

好了 不想再说了

有什么样的情有什么样的爱

用什么样的爱还什么样的债

我知道你的心里有些想不开

可是我的心里满满的全是爱

你回头看看我 不要再沉默

你说到底你想追求个什么结果

我知道你在躲 你为什么不说

你情愿让这样的思念把我淹没

你说到底为什么 都是我的错

都把爱情想得太美现实太诱惑

到底为什么 都是我的错

这样爱你除了安慰还能怎么做

你说到底为什么 都是我的错

都把爱情想得太美现实太诱惑

到底为什么 让你更难过

这样爱你除了安慰还能怎么做

这样爱你除了安慰还能怎么做

这样爱你除了安慰还能怎么做

"
